type,lift,parking,property_size,bathroom,cup_board,building_type,balconies,LIFT,PB,rent
0.1756643906273026,0,0.0,400,1.0,1.0,2,1.0,0,0,9000.0
0.5689934666208184,1,2.0,1050,2.0,4.0,0,1.0,1,0,13500.0
0.5689934666208184,1,2.0,950,2.0,2.0,0,1.0,1,0,17500.0
0.5689934666208184,0,0.0,800,2.0,2.0,2,2.0,0,0,17000.0
0.1756643906273026,0,0.0,410,1.0,2.0,2,1.0,0,1,11000.0
0.1756643906273026,0,0.0,500,1.0,1.0,2,0.0,0,0,10000.0
0.213882202682124,0,2.0,1300,3.0,3.0,0,2.0,1,1,24000.0
0.213882202682124,0,2.0,2200,3.0,0.0,2,1.0,0,0,30000.0
0.5689934666208184,0,0.0,1290,2.0,3.0,0,1.0,1,1,34000.0
0.5689934666208184,0,0.0,750,1.0,2.0,2,1.0,0,0,23000.0
0.5689934666208184,0,0.0,800,2.0,2.0,2,0.0,0,0,16000.0
0.5689934666208184,0,2.0,1065,2.0,3.0,0,2.0,0,0,15000.0
0.5689934666208184,0,0.0,1200,2.0,0.0,3,0.0,0,0,12000.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,1.0,1,1,20000.0
0.213882202682124,1,2.0,1500,2.0,2.0,0,2.0,1,1,21000.0
0.5689934666208184,0,0.0,500,2.0,1.0,2,0.0,0,0,17000.0
0.5689934666208184,0,2.0,950,2.0,3.0,2,1.0,0,1,20000.0
0.1756643906273026,0,0.0,700,1.0,0.0,2,1.0,0,0,11000.0
0.5689934666208184,0,2.0,1200,2.0,2.0,0,2.0,0,1,20000.0
0.5689934666208184,1,2.0,1320,2.0,2.0,0,1.0,1,1,30000.0
0.1756643906273026,0,0.0,600,1.0,0.0,2,0.0,0,0,10000.0
0.1756643906273026,0,0.0,500,1.0,0.0,2,0.0,0,0,10000.0
0.5689934666208184,0,2.0,900,2.0,4.0,3,0.0,0,0,22000.0
0.213882202682124,0,2.0,1300,4.0,6.0,2,2.0,0,0,19000.0
0.213882202682124,0,2.0,1800,3.0,3.0,3,0.0,0,0,30000.0
0.5689934666208184,0,0.0,500,1.0,2.0,3,0.0,0,0,8500.0
0.5689934666208184,0,0.0,800,2.0,2.0,2,0.0,0,0,10000.0
0.5689934666208184,0,0.0,500,1.0,2.0,2,0.0,0,0,12000.0
0.1756643906273026,0,3.0,600,1.0,1.0,2,0.0,0,0,14000.0
0.5689934666208184,0,0.0,1200,2.0,8.0,2,1.0,0,0,18000.0
0.5689934666208184,0,2.0,1100,1.0,2.0,2,0.0,0,0,17500.0
0.0270177334577786,0,0.0,100,1.0,1.0,2,1.0,0,0,8000.0
0.213882202682124,1,2.0,1403,3.0,3.0,0,2.0,1,1,18000.0
0.5689934666208184,1,2.0,1000,2.0,2.0,0,1.0,1,1,18000.0
0.5689934666208184,1,2.0,1073,2.0,2.0,0,2.0,1,1,18500.0
0.213882202682124,0,2.0,1500,4.0,4.0,2,3.0,0,0,19000.0
0.213882202682124,1,2.0,1700,3.0,3.0,0,2.0,1,1,24000.0
0.5689934666208184,0,2.0,900,2.0,2.0,2,1.0,0,0,17500.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,3.0,1,1,26000.0
0.213882202682124,1,2.0,1500,2.0,3.0,0,2.0,1,1,35000.0
0.213882202682124,1,2.0,1875,3.0,3.0,0,2.0,1,1,32000.0
0.0270177334577786,0,2.0,350,1.0,2.0,2,0.0,0,0,8000.0
0.213882202682124,1,2.0,1360,3.0,3.0,0,2.0,1,1,25000.0
0.5689934666208184,1,2.0,1497,2.0,2.0,0,2.0,1,1,31000.0
0.213882202682124,1,2.0,1600,2.0,6.0,0,2.0,1,1,34000.0
0.213882202682124,0,2.0,1635,2.0,3.0,2,3.0,0,0,42000.0
0.213882202682124,0,2.0,1800,3.0,3.0,3,0.0,0,0,40000.0
0.1756643906273026,1,2.0,633,1.0,1.0,0,1.0,1,1,10000.0
0.5689934666208184,0,0.0,700,2.0,1.0,2,1.0,0,0,13000.0
0.213882202682124,1,2.0,1470,2.0,4.0,0,2.0,1,1,29000.0
0.5689934666208184,0,0.0,900,2.0,2.0,2,0.0,0,0,16000.0
0.0270177334577786,0,0.0,300,1.0,2.0,2,1.0,0,0,8000.0
0.1756643906273026,0,2.0,900,1.0,4.0,2,1.0,0,0,10000.0
0.1756643906273026,0,0.0,330,1.0,1.0,3,1.0,0,0,12000.0
0.213882202682124,1,1.0,1525,2.0,3.0,0,1.0,1,1,17000.0
0.5689934666208184,1,2.0,1163,2.0,2.0,0,1.0,1,1,18000.0
0.5689934666208184,0,2.0,700,1.0,2.0,2,0.0,0,0,10000.0
0.1756643906273026,0,0.0,550,2.0,1.0,2,1.0,0,0,11500.0
0.5689934666208184,1,2.0,1150,2.0,2.0,0,1.0,1,1,22000.0
0.1756643906273026,0,0.0,500,1.0,1.0,2,1.0,0,0,15000.0
0.5689934666208184,1,2.0,975,2.0,2.0,0,1.0,1,1,16600.0
0.1756643906273026,0,0.0,600,1.0,1.0,2,1.0,0,0,9000.0
0.5689934666208184,0,3.0,750,1.0,3.0,2,1.0,0,0,18000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,0.0,0,0,13000.0
0.0270177334577786,0,0.0,400,1.0,1.0,2,1.0,0,0,10500.0
0.213882202682124,1,2.0,1575,2.0,4.0,0,1.0,1,1,17000.0
0.5689934666208184,1,2.0,1205,2.0,2.0,0,1.0,1,1,22000.0
0.5689934666208184,1,2.0,1200,2.0,3.0,0,4.0,1,1,38000.0
0.1756643906273026,0,0.0,700,1.0,1.0,2,1.0,0,0,9000.0
0.213882202682124,0,2.0,1350,3.0,8.0,0,1.0,0,1,25000.0
0.213882202682124,1,2.0,1850,3.0,3.0,0,5.0,1,1,43000.0
0.0270177334577786,0,0.0,250,1.0,1.0,2,0.0,0,0,12000.0
0.5689934666208184,1,0.0,1100,2.0,2.0,2,1.0,1,0,22000.0
0.213882202682124,1,1.0,1820,3.0,3.0,0,3.0,1,1,30000.0
0.1756643906273026,0,0.0,560,1.0,0.0,3,1.0,0,0,9000.0
0.1756643906273026,0,0.0,600,1.0,0.0,2,1.0,0,0,8000.0
0.5689934666208184,1,2.0,1205,2.0,2.0,0,2.0,1,1,20000.0
0.1756643906273026,0,0.0,600,1.0,1.0,2,1.0,0,0,12500.0
0.5689934666208184,0,0.0,1000,2.0,2.0,2,0.0,0,0,22000.0
0.5689934666208184,1,0.0,950,2.0,2.0,0,1.0,1,0,19000.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,1.0,1,1,32000.0
0.213882202682124,0,0.0,1500,3.0,3.0,2,0.0,0,0,28000.0
0.5689934666208184,1,2.0,1028,2.0,2.0,0,2.0,1,1,17500.0
0.1756643906273026,0,0.0,400,1.0,1.0,2,1.0,0,0,9000.0
0.5689934666208184,0,0.0,1200,2.0,0.0,2,2.0,0,0,18000.0
0.213882202682124,1,2.0,1550,3.0,3.0,0,1.0,1,1,32500.0
0.5689934666208184,1,1.0,909,2.0,2.0,0,2.0,1,0,14500.0
0.5689934666208184,1,2.0,1217,2.0,5.0,0,2.0,1,1,25000.0
0.0014736945522424,1,2.0,4500,6.0,5.0,0,3.0,1,1,13000.0
0.213882202682124,0,2.0,2000,4.0,3.0,2,2.0,0,0,29000.0
0.5689934666208184,0,0.0,550,2.0,1.0,2,1.0,0,0,10000.0
0.5689934666208184,1,2.0,1350,2.0,2.0,0,3.0,1,1,28000.0
0.5689934666208184,0,2.0,1300,2.0,0.0,2,3.0,0,0,25000.0
0.5689934666208184,1,1.0,1054,2.0,4.0,0,2.0,1,1,23000.0
0.213882202682124,1,2.0,1740,3.0,3.0,3,1.0,1,1,45000.0
0.1756643906273026,0,2.0,400,1.0,1.0,0,1.0,0,0,10000.0
0.1756643906273026,0,3.0,550,1.0,0.0,3,0.0,0,0,10000.0
0.5689934666208184,0,1.0,700,1.0,0.0,0,1.0,0,0,15000.0
0.5689934666208184,1,2.0,1170,2.0,2.0,0,2.0,1,1,20000.0
0.5689934666208184,1,2.0,1270,2.0,2.0,0,1.0,1,1,20000.0
0.5689934666208184,1,2.0,1160,2.0,2.0,0,3.0,1,1,20000.0
0.5689934666208184,1,2.0,1250,2.0,7.0,0,2.0,1,1,24000.0
0.1756643906273026,0,0.0,400,1.0,1.0,2,1.0,0,0,15000.0
0.213882202682124,1,2.0,1460,2.0,6.0,0,2.0,1,1,25000.0
0.5689934666208184,1,2.0,1200,2.0,3.0,0,2.0,1,1,25000.0
0.5689934666208184,0,0.0,1000,1.0,2.0,2,1.0,0,0,13000.0
0.0270177334577786,0,2.0,340,1.0,1.0,2,0.0,0,0,8000.0
0.213882202682124,0,2.0,1907,3.0,3.0,0,3.0,0,0,40000.0
0.5689934666208184,1,2.0,1181,2.0,3.0,0,2.0,1,1,25000.0
0.5689934666208184,0,0.0,900,1.0,1.0,2,0.0,0,0,11000.0
0.213882202682124,1,2.0,1600,3.0,3.0,2,2.0,1,0,28000.0
0.1756643906273026,1,2.0,460,1.0,1.0,0,1.0,1,1,24000.0
0.0113965712040084,0,0.0,1500,3.0,4.0,2,0.0,0,0,25000.0
0.213882202682124,1,2.0,1680,3.0,3.0,0,2.0,1,1,27000.0
0.0270177334577786,0,0.0,250,1.0,1.0,2,0.0,0,0,16000.0
0.5689934666208184,1,2.0,1260,2.0,2.0,0,2.0,1,1,20000.0
0.5689934666208184,0,0.0,1100,3.0,2.0,2,1.0,0,0,12000.0
0.5689934666208184,1,2.0,900,2.0,2.0,0,0.0,1,0,28000.0
0.1756643906273026,0,0.0,500,1.0,2.0,2,2.0,0,0,13000.0
0.5689934666208184,0,2.0,650,2.0,2.0,3,1.0,0,0,18000.0
0.5689934666208184,1,2.0,1300,2.0,2.0,0,3.0,1,1,23000.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,2.0,1,1,22000.0
0.5689934666208184,1,1.0,1000,2.0,2.0,0,2.0,1,1,32000.0
0.5689934666208184,0,0.0,1350,2.0,2.0,2,1.0,0,0,24000.0
0.1756643906273026,1,0.0,450,1.0,1.0,0,0.0,1,1,10000.0
0.5689934666208184,0,0.0,600,1.0,2.0,2,0.0,0,0,15000.0
0.5689934666208184,0,3.0,1200,2.0,2.0,2,1.0,0,0,14500.0
0.1756643906273026,0,0.0,400,1.0,0.0,2,1.0,0,0,11000.0
0.5689934666208184,1,2.0,1170,2.0,2.0,0,0.0,1,1,22000.0
0.5689934666208184,1,2.0,1295,2.0,3.0,0,1.0,1,1,26000.0
0.213882202682124,1,2.0,1580,3.0,6.0,0,3.0,1,1,28000.0
0.5689934666208184,0,2.0,1000,2.0,2.0,3,0.0,0,0,17000.0
0.5689934666208184,0,0.0,800,1.0,0.0,2,0.0,0,0,12000.0
0.0113965712040084,0,2.0,2400,3.0,6.0,2,1.0,0,1,32000.0
0.5689934666208184,1,2.0,1230,2.0,4.0,0,2.0,1,1,26000.0
0.5689934666208184,0,0.0,750,1.0,1.0,2,2.0,0,1,13000.0
0.5689934666208184,1,2.0,1260,2.0,2.0,0,1.0,1,1,26000.0
0.5689934666208184,0,2.0,800,2.0,2.0,3,0.0,0,0,18000.0
0.5689934666208184,0,1.0,750,1.0,2.0,3,1.0,0,0,14000.0
0.5689934666208184,1,1.0,1074,2.0,2.0,0,2.0,1,0,18000.0
0.1756643906273026,0,0.0,550,1.0,0.0,2,1.0,0,0,10000.0
0.1756643906273026,1,2.0,700,1.0,1.0,0,1.0,1,1,11500.0
0.1756643906273026,0,0.0,700,1.0,1.0,3,1.0,0,0,12000.0
0.5689934666208184,0,2.0,670,2.0,2.0,2,1.0,0,0,22000.0
0.5689934666208184,0,0.0,450,1.0,0.0,2,1.0,0,0,10000.0
0.1756643906273026,0,2.0,600,1.0,1.0,2,1.0,0,0,8750.0
0.5689934666208184,0,2.0,950,2.0,0.0,2,0.0,0,0,9000.0
0.5689934666208184,0,3.0,900,2.0,6.0,0,1.0,0,0,22000.0
0.5689934666208184,0,0.0,600,1.0,2.0,2,0.0,0,0,12500.0
0.5689934666208184,0,2.0,650,1.0,0.0,2,1.0,0,0,10500.0
0.5689934666208184,0,0.0,800,2.0,2.0,2,0.0,0,0,18000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,2.0,0,0,17000.0
0.5689934666208184,0,0.0,600,1.0,2.0,2,0.0,0,0,15000.0
0.1756643906273026,0,0.0,300,1.0,1.0,2,1.0,0,0,8000.0
0.1756643906273026,0,0.0,900,1.0,1.0,3,0.0,0,0,10000.0
0.5689934666208184,0,0.0,800,1.0,2.0,2,1.0,0,1,14000.0
0.213882202682124,1,2.0,1500,2.0,3.0,0,3.0,1,1,32000.0
0.213882202682124,1,1.0,1450,3.0,3.0,0,1.0,1,1,25000.0
0.0270177334577786,0,0.0,300,1.0,1.0,2,0.0,0,0,8000.0
0.5689934666208184,0,0.0,600,2.0,2.0,2,0.0,0,0,10000.0
0.1756643906273026,0,0.0,700,1.0,2.0,2,0.0,0,0,9000.0
0.1756643906273026,0,0.0,450,1.0,1.0,2,0.0,0,0,8500.0
0.5689934666208184,0,2.0,600,1.0,4.0,2,1.0,0,1,12000.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,1.0,1,0,30000.0
0.5689934666208184,0,2.0,750,2.0,2.0,3,0.0,0,0,20000.0
0.1756643906273026,0,3.0,500,1.0,1.0,2,0.0,0,0,8750.0
0.5689934666208184,1,0.0,900,2.0,4.0,0,1.0,1,0,20000.0
0.213882202682124,0,0.0,1600,3.0,3.0,2,1.0,0,0,35000.0
0.5689934666208184,1,2.0,930,2.0,2.0,0,1.0,1,1,13500.0
0.5689934666208184,0,2.0,980,2.0,2.0,0,4.0,0,0,17000.0
0.1756643906273026,0,0.0,600,2.0,1.0,2,0.0,0,0,9000.0
0.1756643906273026,0,3.0,600,1.0,1.0,2,1.0,0,0,10000.0
0.1756643906273026,0,0.0,550,1.0,1.0,2,0.0,0,1,8500.0
0.5689934666208184,0,0.0,1000,1.0,3.0,2,0.0,0,0,11500.0
0.5689934666208184,1,2.0,1210,2.0,0.0,0,1.0,1,0,12000.0
0.1756643906273026,1,0.0,400,1.0,1.0,2,0.0,1,0,17500.0
0.1756643906273026,0,3.0,500,1.0,4.0,3,1.0,0,0,10000.0
0.0113965712040084,1,2.0,3200,3.0,4.0,0,3.0,1,1,45000.0
0.1756643906273026,0,0.0,500,1.0,2.0,2,0.0,0,0,8500.0
0.213882202682124,1,2.0,1425,2.0,3.0,0,1.0,1,1,20500.0
0.5689934666208184,0,0.0,1000,1.0,2.0,2,1.0,0,0,17000.0
0.0113965712040084,0,2.0,2400,3.0,4.0,3,1.0,0,0,38000.0
0.5689934666208184,0,0.0,900,2.0,4.0,2,1.0,0,0,15000.0
0.1756643906273026,1,2.0,1000,2.0,2.0,0,1.0,1,1,11000.0
0.5689934666208184,0,0.0,1200,2.0,4.0,2,1.0,0,0,15000.0
0.5689934666208184,0,0.0,900,1.0,2.0,2,0.0,0,0,12000.0
0.1756643906273026,0,0.0,600,1.0,1.0,2,0.0,0,0,12000.0
0.5689934666208184,0,0.0,1195,2.0,3.0,0,2.0,1,1,28000.0
0.5689934666208184,0,2.0,900,2.0,3.0,2,2.0,0,0,17000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,0.0,0,0,12000.0
0.5689934666208184,0,2.0,1000,2.0,2.0,2,1.0,0,0,17000.0
0.213882202682124,1,2.0,1365,3.0,3.0,0,3.0,1,1,25000.0
0.1756643906273026,0,2.0,550,1.0,2.0,2,0.0,0,0,9500.0
0.5689934666208184,0,0.0,1200,1.0,2.0,3,1.0,0,0,13000.0
0.213882202682124,1,2.0,1532,3.0,3.0,0,3.0,1,1,30000.0
0.1756643906273026,0,0.0,300,1.0,1.0,3,0.0,0,0,8000.0
0.5689934666208184,1,2.0,1171,2.0,2.0,0,2.0,1,1,22000.0
0.5689934666208184,0,0.0,450,1.0,2.0,2,0.0,0,0,11000.0
0.5689934666208184,0,0.0,1000,2.0,2.0,2,1.0,0,0,19000.0
0.1756643906273026,0,0.0,450,1.0,1.0,2,1.0,0,0,11500.0
0.5689934666208184,0,0.0,900,2.0,1.0,2,1.0,0,0,12000.0
0.5689934666208184,1,2.0,1000,2.0,2.0,0,1.0,1,1,26500.0
0.1756643906273026,0,0.0,550,1.0,1.0,2,1.0,0,0,12000.0
0.213882202682124,1,2.0,1499,2.0,3.0,0,2.0,1,0,38000.0
0.1756643906273026,0,0.0,950,1.0,1.0,2,1.0,0,0,9000.0
0.5689934666208184,0,1.0,1100,2.0,2.0,0,1.0,1,0,19000.0
0.213882202682124,1,2.0,1100,3.0,3.0,0,0.0,1,0,16500.0
0.1756643906273026,0,0.0,650,1.0,1.0,2,0.0,0,0,11000.0
0.213882202682124,1,2.0,1700,2.0,3.0,1,1.0,1,0,32000.0
0.5689934666208184,0,2.0,1000,2.0,2.0,2,1.0,0,1,18000.0
0.5689934666208184,0,0.0,1000,2.0,2.0,0,1.0,0,0,18000.0
0.5689934666208184,0,2.0,1350,2.0,2.0,2,1.0,0,0,28000.0
0.5689934666208184,0,2.0,1135,2.0,1.0,0,3.0,1,1,23000.0
0.5689934666208184,0,2.0,1100,2.0,2.0,0,2.0,1,1,22000.0
0.213882202682124,0,2.0,1600,3.0,8.0,0,2.0,1,1,24000.0
0.1756643906273026,0,2.0,400,1.0,1.0,2,0.0,0,0,9500.0
0.5689934666208184,0,0.0,750,2.0,2.0,2,0.0,0,0,11000.0
0.5689934666208184,1,2.0,1000,2.0,2.0,2,0.0,1,1,30000.0
0.213882202682124,1,2.0,1700,3.0,5.0,0,2.0,1,1,37500.0
0.213882202682124,1,2.0,1668,2.0,4.0,0,2.0,1,1,20000.0
0.5689934666208184,0,0.0,950,1.0,2.0,2,0.0,0,0,15000.0
0.5689934666208184,0,0.0,600,1.0,2.0,2,0.0,0,0,10000.0
0.1756643906273026,0,2.0,600,1.0,1.0,2,2.0,0,1,13500.0
0.5689934666208184,1,2.0,1000,2.0,2.0,0,3.0,1,1,24000.0
0.1756643906273026,0,0.0,600,1.0,1.0,2,1.0,0,0,12000.0
0.1756643906273026,0,0.0,400,1.0,1.0,2,0.0,0,0,9000.0
0.5689934666208184,0,1.0,800,2.0,2.0,3,1.0,0,0,13000.0
0.5689934666208184,1,2.0,1050,2.0,2.0,0,2.0,1,1,21000.0
0.5689934666208184,0,0.0,900,1.0,0.0,2,1.0,0,0,10500.0
0.1756643906273026,0,0.0,600,1.0,0.0,2,1.0,0,0,9500.0
0.5689934666208184,0,0.0,1100,2.0,1.0,2,1.0,0,0,12000.0
0.1756643906273026,0,2.0,600,1.0,0.0,3,0.0,0,0,14000.0
0.1756643906273026,0,0.0,600,1.0,3.0,2,1.0,0,0,10500.0
0.1756643906273026,1,0.0,500,1.0,1.0,0,0.0,1,1,10000.0
0.213882202682124,1,2.0,1700,3.0,6.0,0,4.0,1,1,28000.0
0.5689934666208184,0,2.0,1250,2.0,2.0,2,1.0,0,0,26000.0
0.5689934666208184,0,0.0,1000,1.0,2.0,2,1.0,0,0,20000.0
0.5689934666208184,1,2.0,1275,2.0,3.0,0,2.0,1,1,23500.0
0.213882202682124,0,2.0,1485,2.0,0.0,0,2.0,1,1,20000.0
0.5689934666208184,0,2.0,1100,2.0,2.0,2,0.0,0,0,15000.0
0.5689934666208184,0,0.0,900,1.0,2.0,2,0.0,0,0,13000.0
0.213882202682124,1,2.0,1800,3.0,3.0,0,3.0,1,1,50000.0
0.5689934666208184,1,2.0,1420,2.0,4.0,0,3.0,1,1,40000.0
0.5689934666208184,0,0.0,1250,2.0,2.0,0,2.0,0,1,19000.0
0.5689934666208184,1,1.0,925,2.0,3.0,0,2.0,1,1,20000.0
0.213882202682124,0,2.0,1300,2.0,3.0,0,1.0,0,1,23000.0
0.5689934666208184,0,0.0,1200,2.0,4.0,0,1.0,0,0,21000.0
0.5689934666208184,0,0.0,700,1.0,2.0,2,0.0,0,0,10000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,2.0,0,0,11000.0
0.5689934666208184,0,0.0,700,2.0,0.0,2,1.0,0,0,13000.0
0.213882202682124,0,3.0,1800,3.0,3.0,3,1.0,0,0,25000.0
0.213882202682124,1,2.0,1600,3.0,0.0,0,2.0,1,0,32000.0
0.5689934666208184,0,2.0,1150,2.0,2.0,0,2.0,0,0,22000.0
0.213882202682124,1,2.0,2266,3.0,3.0,0,2.0,1,1,43000.0
0.5689934666208184,0,0.0,850,2.0,2.0,2,0.0,0,0,14000.0
0.1756643906273026,0,0.0,600,1.0,2.0,2,1.0,0,0,14000.0
0.213882202682124,1,2.0,1808,3.0,6.0,0,2.0,1,1,35000.0
0.1756643906273026,0,1.0,650,2.0,2.0,2,2.0,0,0,13000.0
0.5689934666208184,0,0.0,890,2.0,2.0,0,0.0,0,0,15000.0
0.213882202682124,1,2.0,1500,2.0,3.0,0,3.0,1,1,36000.0
0.1756643906273026,0,2.0,500,1.0,0.0,2,0.0,0,0,9000.0
0.5689934666208184,0,0.0,750,1.0,2.0,3,1.0,0,0,15000.0
0.213882202682124,0,2.0,1475,3.0,3.0,0,4.0,1,1,35000.0
0.1756643906273026,0,0.0,500,1.0,1.0,2,0.0,0,0,16000.0
0.5689934666208184,0,0.0,1000,1.0,2.0,2,1.0,0,0,10000.0
0.213882202682124,0,2.0,1375,2.0,3.0,0,2.0,1,1,28000.0
0.5689934666208184,1,2.0,810,1.0,2.0,0,1.0,1,1,17500.0
0.5689934666208184,0,2.0,1200,2.0,1.0,2,0.0,0,0,28000.0
0.1756643906273026,0,0.0,400,1.0,1.0,2,0.0,0,0,8500.0
0.1756643906273026,0,2.0,1000,1.0,2.0,3,1.0,0,0,20000.0
0.5689934666208184,0,3.0,1200,2.0,3.0,2,0.0,0,0,21500.0
0.5689934666208184,1,2.0,1050,2.0,2.0,0,2.0,1,1,25000.0
0.5689934666208184,1,2.0,852,2.0,2.0,0,0.0,1,0,13500.0
0.5689934666208184,1,2.0,900,2.0,2.0,0,2.0,1,1,18000.0
0.5689934666208184,0,2.0,950,2.0,3.0,3,0.0,0,0,12000.0
0.213882202682124,0,0.0,1300,3.0,3.0,3,1.0,0,0,18000.0
0.5689934666208184,0,0.0,1200,2.0,1.0,2,0.0,0,0,9000.0
0.213882202682124,1,2.0,1358,3.0,0.0,0,3.0,1,1,28000.0
0.1756643906273026,0,0.0,510,1.0,1.0,2,2.0,0,0,11000.0
0.5689934666208184,0,0.0,1000,3.0,2.0,3,0.0,0,0,18000.0
0.5689934666208184,1,2.0,1600,2.0,2.0,0,2.0,1,0,29000.0
0.5689934666208184,0,2.0,1000,2.0,2.0,2,0.0,0,0,11000.0
0.5689934666208184,1,2.0,1278,2.0,2.0,0,1.0,1,1,15000.0
0.1756643906273026,0,2.0,500,1.0,1.0,0,1.0,0,0,8000.0
0.5689934666208184,1,2.0,650,2.0,2.0,0,0.0,1,0,26000.0
0.5689934666208184,1,2.0,1170,2.0,2.0,0,2.0,1,1,25000.0
0.5689934666208184,0,0.0,700,1.0,0.0,2,1.0,0,0,9000.0
0.0113965712040084,0,2.0,1200,3.0,4.0,3,1.0,0,0,17000.0
0.1756643906273026,0,0.0,500,1.0,1.0,2,0.0,0,0,8000.0
0.5689934666208184,0,0.0,1000,2.0,2.0,3,0.0,0,0,15000.0
0.5689934666208184,0,0.0,750,1.0,1.0,3,0.0,0,0,12500.0
0.213882202682124,0,2.0,1660,3.0,3.0,0,2.0,1,1,35000.0
0.5689934666208184,0,0.0,600,2.0,2.0,2,0.0,0,0,13000.0
0.213882202682124,0,3.0,2000,3.0,2.0,3,0.0,0,0,32000.0
0.213882202682124,1,2.0,1609,3.0,3.0,0,3.0,1,1,31000.0
0.5689934666208184,0,0.0,800,1.0,2.0,2,0.0,0,0,11500.0
0.5689934666208184,0,0.0,530,1.0,1.0,2,1.0,0,0,8500.0
0.5689934666208184,1,2.0,1423,2.0,2.0,0,2.0,1,1,25000.0
0.5689934666208184,1,0.0,950,2.0,2.0,0,1.0,1,0,16000.0
0.5689934666208184,0,2.0,900,2.0,3.0,2,0.0,0,0,18500.0
0.5689934666208184,0,2.0,1000,2.0,2.0,2,1.0,0,0,23000.0
0.213882202682124,1,2.0,1850,3.0,3.0,0,2.0,1,1,40000.0
0.5689934666208184,0,0.0,680,1.0,2.0,2,1.0,0,0,13500.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,0.0,0,0,16000.0
0.5689934666208184,0,0.0,650,1.0,2.0,2,0.0,0,0,8000.0
0.1756643906273026,0,0.0,400,2.0,1.0,2,0.0,0,0,8500.0
0.5689934666208184,0,0.0,950,2.0,4.0,2,2.0,0,0,13500.0
0.213882202682124,1,2.0,1997,3.0,0.0,0,4.0,1,1,27000.0
0.5689934666208184,1,2.0,1100,2.0,2.0,0,2.0,1,1,22000.0
0.213882202682124,1,1.0,1900,3.0,3.0,0,3.0,1,1,35000.0
0.213882202682124,0,3.0,2000,3.0,3.0,2,1.0,0,0,20000.0
0.213882202682124,1,2.0,1800,2.0,6.0,0,2.0,1,1,30000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,0.0,0,0,15000.0
0.5689934666208184,1,2.0,1185,2.0,2.0,0,3.0,1,1,23000.0
0.5689934666208184,0,2.0,1600,4.0,2.0,2,0.0,0,0,35000.0
0.5689934666208184,1,2.0,1250,2.0,4.0,0,2.0,1,1,25000.0
0.5689934666208184,0,0.0,650,2.0,2.0,0,0.0,0,0,13500.0
0.5689934666208184,0,0.0,1200,1.0,2.0,2,0.0,0,0,8500.0
0.5689934666208184,0,0.0,700,2.0,2.0,2,0.0,0,0,12000.0
0.5689934666208184,0,0.0,950,2.0,2.0,2,0.0,0,0,18000.0
0.5689934666208184,1,2.0,1210,2.0,2.0,0,1.0,1,1,25000.0
0.5689934666208184,1,2.0,1100,2.0,2.0,0,3.0,1,1,30000.0
0.5689934666208184,1,2.0,1134,2.0,6.0,0,1.0,1,1,22000.0
0.5689934666208184,1,2.0,700,2.0,0.0,3,1.0,1,0,16000.0
0.213882202682124,1,2.0,1546,3.0,7.0,0,4.0,1,1,27000.0
0.213882202682124,1,2.0,1600,3.0,5.0,0,1.0,1,0,18000.0
0.5689934666208184,1,2.0,1115,2.0,2.0,0,2.0,1,1,25000.0
0.5689934666208184,1,2.0,975,2.0,2.0,0,1.0,1,0,18000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,1.0,0,0,20000.0
0.1756643906273026,1,3.0,700,1.0,1.0,0,0.0,1,1,30000.0
0.5689934666208184,1,2.0,1200,2.0,2.0,0,1.0,1,1,22000.0
0.5689934666208184,1,2.0,1150,2.0,2.0,0,1.0,1,1,23000.0
0.1756643906273026,1,0.0,550,1.0,4.0,3,1.0,1,0,16000.0
0.213882202682124,1,2.0,1571,3.0,5.0,0,3.0,1,1,25000.0
0.5689934666208184,1,2.0,1290,2.0,2.0,0,3.0,1,1,32000.0
0.213882202682124,1,2.0,1554,3.0,5.0,0,1.0,1,1,35000.0
0.5689934666208184,0,0.0,1100,1.0,2.0,2,1.0,0,0,12000.0
0.5689934666208184,1,1.0,1180,2.0,0.0,0,1.0,1,1,21000.0
0.213882202682124,0,0.0,900,2.0,3.0,3,0.0,0,0,22000.0
0.5689934666208184,0,0.0,1200,2.0,2.0,2,1.0,0,0,18000.0
0.5689934666208184,0,1.0,800,1.0,2.0,2,1.0,0,0,16000.0
0.0270177334577786,0,0.0,450,1.0,1.0,3,0.0,0,0,10000.0
0.5689934666208184,0,2.0,700,2.0,2.0,2,0.0,0,0,16000.0
0.1756643906273026,0,0.0,616,1.0,0.0,2,1.0,0,0,11000.0
0.5689934666208184,0,0.0,600,2.0,2.0,2,1.0,0,0,16000.0
0.5689934666208184,0,0.0,2100,2.0,2.0,2,0.0,0,0,13500.0
